,value,percentage,type,cod_ccaa,ccaa,month,year
1099,171917.919,0.3391617448540257,Eólica,9,Cataluña,8,2020
1100,173345.412,0.3390771298397741,Eólica,9,Cataluña,9,2020
1101,310970.245,0.4441922072145857,Eólica,9,Cataluña,10,2020
1102,134851.803,0.2626470009985974,Eólica,9,Cataluña,11,2020
1103,367808.354,0.4984243997843725,Eólica,9,Cataluña,12,2020
1104,16434.865,0.0251271365580197,Solar fotovoltaica,9,Cataluña,1,2020
1105,27740.567,0.0398719189222624,Solar fotovoltaica,9,Cataluña,2,2020
1106,28960.839,0.0346249250403597,Solar fotovoltaica,9,Cataluña,3,2020
1107,33063.956,0.039841684306698,Solar fotovoltaica,9,Cataluña,4,2020
1108,42802.705,0.0455679915982362,Solar fotovoltaica,9,Cataluña,5,2020
1109,41820.541,0.0497512181595326,Solar fotovoltaica,9,Cataluña,6,2020
1110,46636.543,0.0736612039755175,Solar fotovoltaica,9,Cataluña,7,2020
1111,41982.718,0.0828240126068214,Solar fotovoltaica,9,Cataluña,8,2020
1112,35251.004,0.0689537099504565,Solar fotovoltaica,9,Cataluña,9,2020
1113,30117.976,0.043020740573671,Solar fotovoltaica,9,Cataluña,10,2020
1114,18316.33,0.0356741922375382,Solar fotovoltaica,9,Cataluña,11,2020
1115,16917.896,0.0229257766108663,Solar fotovoltaica,9,Cataluña,12,2020
1116,31.505,4.816774809287519e-05,Solar térmica,9,Cataluña,1,2020
1117,1114.092,0.0016013005752889,Solar térmica,9,Cataluña,2,2020
1118,1226.105,0.0014659034469481,Solar térmica,9,Cataluña,3,2020
1119,1482.45,0.0017863350925238,Solar térmica,9,Cataluña,4,2020
1120,2686.31,0.0028598601773008,Solar térmica,9,Cataluña,5,2020
1121,6571.4,0.0078175735462999,Solar térmica,9,Cataluña,6,2020
1122,10046.567,0.0158682906887138,Solar térmica,9,Cataluña,7,2020
1123,10316.168,0.0203518606986352,Solar térmica,9,Cataluña,8,2020
1124,9085.433,0.0177718147221085,Solar térmica,9,Cataluña,9,2020
1125,5682.275,0.0081166038064196,Solar térmica,9,Cataluña,10,2020
1126,7080.435,0.0137903608045604,Solar térmica,9,Cataluña,11,2020
1127,4573.995,0.0061983113969502,Solar térmica,9,Cataluña,12,2020
1128,13158.289,0.0201176051383986,Otras renovables,9,Cataluña,1,2020
1129,13172.481,0.0189329978164124,Otras renovables,9,Cataluña,2,2020
1130,11537.489,0.0137939612791941,Otras renovables,9,Cataluña,3,2020
1131,13844.861,0.0166828972683158,Otras renovables,9,Cataluña,4,2020
1132,14437.161,0.0153698798043344,Otras renovables,9,Cataluña,5,2020
1133,11425.319,0.0135919699869796,Otras renovables,9,Cataluña,6,2020
1134,11850.395,0.0187173899936248,Otras renovables,9,Cataluña,7,2020
1135,12464.771,0.0245906506206945,Otras renovables,9,Cataluña,8,2020
1136,11899.34,0.0232760360233106,Otras renovables,9,Cataluña,9,2020
1137,12274.596,0.0175331240772162,Otras renovables,9,Cataluña,10,2020
1138,12825.618,0.0249800894664614,Otras renovables,9,Cataluña,11,2020
1139,12766.293,0.0172998569956255,Otras renovables,9,Cataluña,12,2020
1140,11806.765,0.0180512706653475,Residuos renovables,9,Cataluña,1,2020
1141,11834.4105,0.0170097696975253,Residuos renovables,9,Cataluña,2,2020
1142,7898.5705,0.0094433525039967,Residuos renovables,9,Cataluña,3,2020
1143,6711.3275,0.008087071962407,Residuos renovables,9,Cataluña,4,2020
1144,6761.634,0.0071984721830629,Residuos renovables,9,Cataluña,5,2020
1145,4998.059,0.0059458705635399,Residuos renovables,9,Cataluña,6,2020
1146,4839.04,0.0076431375388542,Residuos renovables,9,Cataluña,7,2020
1147,11427.857,0.0225450141707583,Residuos renovables,9,Cataluña,8,2020
1148,12196.599,0.0238574977844043,Residuos renovables,9,Cataluña,9,2020
1149,12337.6565,0.0176232001637017,Residuos renovables,9,Cataluña,10,2020
1150,11418.4185,0.0222393272351864,Residuos renovables,9,Cataluña,11,2020
1151,12909.6685,0.01749414798101,Residuos renovables,9,Cataluña,12,2020
1152,304809.796,0.4067322876096574,Hidráulica,9,Cataluña,1,2021
1153,281952.551,0.5026822109896987,Hidráulica,9,Cataluña,2,2021
1154,313921.572,0.5230069430540039,Hidráulica,9,Cataluña,3,2021
1155,306887.187,0.5735554858245688,Hidráulica,9,Cataluña,4,2021
1156,424622.167,0.6032719323835264,Hidráulica,9,Cataluña,5,2021
1157,396508.174,0.6365554378083379,Hidráulica,9,Cataluña,6,2021
1158,256177.832,0.4587810959571187,Hidráulica,9,Cataluña,7,2021
1159,240942.055,0.4954176906921663,Hidráulica,9,Cataluña,8,2021
1160,224538.47,0.5355847781422914,Hidráulica,9,Cataluña,9,2021
1161,172299.286,0.4739289001903566,Hidráulica,9,Cataluña,10,2021
1162,141040.659,0.2791354353856557,Hidráulica,9,Cataluña,11,2021
1163,317869.122,0.4727084417215154,Hidráulica,9,Cataluña,12,2021
1164,393973.253,0.5257102775322495,Eólica,9,Cataluña,1,2021
1165,231861.484,0.4133768004832581,Eólica,9,Cataluña,2,2021
1166,221698.637,0.3693595367718446,Eólica,9,Cataluña,3,2021
1167,162255.465,0.303246652183515,Eólica,9,Cataluña,4,2021
1168,203431.583,0.2890206252097285,Eólica,9,Cataluña,5,2021
1169,151007.973,0.242428662682663,Eólica,9,Cataluña,6,2021
1170,222029.968,0.3976267238234883,Eólica,9,Cataluña,7,2021
1171,171972.542,0.3536046856581412,Eólica,9,Cataluña,8,2021
1172,130254.146,0.3106912498669988,Eólica,9,Cataluña,9,2021
1173,125566.86,0.3453860154716862,Eólica,9,Cataluña,10,2021
1174,313649.077,0.6207470405161964,Eólica,9,Cataluña,11,2021
1175,306349.158,0.4555769122515722,Eólica,9,Cataluña,12,2021
1176,19291.117,0.025741692855421,Solar fotovoltaica,9,Cataluña,1,2021
1177,19914.449,0.0355046947383767,Solar fotovoltaica,9,Cataluña,2,2021
1178,35125.996,0.0585214315558,Solar fotovoltaica,9,Cataluña,3,2021
1179,33403.295,0.0624289442617439,Solar fotovoltaica,9,Cataluña,4,2021
1180,43464.383,0.0617509973808496,Solar fotovoltaica,9,Cataluña,5,2021
1181,41692.932,0.0669339608186066,Solar fotovoltaica,9,Cataluña,6,2021
1182,46367.863,0.0830387970662876,Solar fotovoltaica,9,Cataluña,7,2021
1183,40925.991,0.0841507720622221,Solar fotovoltaica,9,Cataluña,8,2021
1184,31712.706,0.0756433523720978,Solar fotovoltaica,9,Cataluña,9,2021
1185,30396.481,0.0836089988787711,Solar fotovoltaica,9,Cataluña,10,2021
1186,20273.577,0.0401237046312979,Solar fotovoltaica,9,Cataluña,11,2021
1187,16719.041,0.0248631630793887,Solar fotovoltaica,9,Cataluña,12,2021
1188,5151.617,0.0068742179378605,Solar térmica,9,Cataluña,1,2021
1189,4460.225,0.0079519612663888,Solar térmica,9,Cataluña,2,2021
1190,7944.003,0.013235053259232,Solar térmica,9,Cataluña,3,2021
1191,6473.49,0.0120986012424509,Solar térmica,9,Cataluña,4,2021
1192,6657.92,0.0094590828652026,Solar térmica,9,Cataluña,5,2021
1193,9631.26,0.0154620543231119,Solar térmica,9,Cataluña,6,2021
1194,9023.407,0.0161597454409214,Solar térmica,9,Cataluña,7,2021
1195,9704.384,0.0199538578305477,Solar térmica,9,Cataluña,8,2021
1196,8364.173,0.0199508072739105,Solar térmica,9,Cataluña,9,2021
1197,8961.755,0.0246503325087802,Solar térmica,9,Cataluña,10,2021
1198,6788.279,0.013434772835146,Solar térmica,9,Cataluña,11,2021
1199,4233.212,0.0062952797535232,Solar térmica,9,Cataluña,12,2021
1200,13330.861,0.0177884426993165,Otras renovables,9,Cataluña,1,2021
1201,12206.882,0.0217631740209023,Otras renovables,9,Cataluña,2,2021
1202,14986.555,0.0249682500871927,Otras renovables,9,Cataluña,3,2021
1203,14087.915,0.0263295480370779,Otras renovables,9,Cataluña,4,2021
1204,12137.501,0.017244068378034,Otras renovables,9,Cataluña,5,2021
1205,11316.538,0.0181676047895665,Otras renovables,9,Cataluña,6,2021
1206,11798.21,0.0211290558276417,Otras renovables,9,Cataluña,7,2021
1207,10659.251,0.0219172261767592,Otras renovables,9,Cataluña,8,2021
1208,12685.698,0.0302588093207819,Otras renovables,9,Cataluña,9,2021
1209,13878.846,0.0381753539053628,Otras renovables,9,Cataluña,10,2021
1210,13053.68,0.0258347108984014,Otras renovables,9,Cataluña,11,2021
1211,14790.403,0.0219950535320106,Otras renovables,9,Cataluña,12,2021
1212,12854.714,0.0171530813654948,Residuos renovables,9,Cataluña,1,2021
1213,10500.627,0.0187211585013753,Residuos renovables,9,Cataluña,2,2021
1214,6547.72,0.0109087852719263,Residuos renovables,9,Cataluña,3,2021
1215,11953.6745,0.0223407684506432,Residuos renovables,9,Cataluña,4,2021
1216,13551.725,0.0192532937826586,Residuos renovables,9,Cataluña,5,2021
1217,12739.654,0.0204522795777136,Residuos renovables,9,Cataluña,6,2021
1218,12990.662,0.0232645818845422,Residuos renovables,9,Cataluña,7,2021
1219,12137.019,0.0249557675801633,Residuos renovables,9,Cataluña,8,2021
1220,11684.6345,0.0278710030239195,Residuos renovables,9,Cataluña,9,2021
1221,12451.9085,0.0342503990450427,Residuos renovables,9,Cataluña,10,2021
1222,10471.526,0.0207243357333023,Residuos renovables,9,Cataluña,11,2021
1223,12481.301,0.0185611496619894,Residuos renovables,9,Cataluña,12,2021
1224,7255.261,0.2166282554744999,Hidráulica,13,Comunidad de Madrid,1,2019
1225,7365.365,0.2144963579507908,Hidráulica,13,Comunidad de Madrid,2,2019
1226,7916.29,0.2094883776514733,Hidráulica,13,Comunidad de Madrid,3,2019
1227,9552.571,0.2552183379658802,Hidráulica,13,Comunidad de Madrid,4,2019
1228,8793.242,0.2243546797546918,Hidráulica,13,Comunidad de Madrid,5,2019
1229,9590.487,0.2334123666252354,Hidráulica,13,Comunidad de Madrid,6,2019
1230,7660.623,0.2042173640806711,Hidráulica,13,Comunidad de Madrid,7,2019
1231,6305.742,0.1858501614164082,Hidráulica,13,Comunidad de Madrid,8,2019
1232,4911.483,0.146687857209427,Hidráulica,13,Comunidad de Madrid,9,2019
1233,4269.331,0.1345216512810594,Hidráulica,13,Comunidad de Madrid,10,2019
1234,7635.876,0.2341696549900613,Hidráulica,13,Comunidad de Madrid,11,2019
1235,15735.216,0.3751407205406644,Hidráulica,13,Comunidad de Madrid,12,2019
1236,5146.445,0.1536630318668705,Solar fotovoltaica,13,Comunidad de Madrid,1,2019
1237,6551.194,0.1907858270742961,Solar fotovoltaica,13,Comunidad de Madrid,2,2019
1238,9032.505,0.2390267181443354,Solar fotovoltaica,13,Comunidad de Madrid,3,2019
1239,7628.735,0.2038187486365858,Solar fotovoltaica,13,Comunidad de Madrid,4,2019
1240,10747.47,0.2742157204388504,Solar fotovoltaica,13,Comunidad de Madrid,5,2019
1241,10586.305,0.257648491037688,Solar fotovoltaica,13,Comunidad de Madrid,6,2019
1242,10375.872,0.2766006406892026,Solar fotovoltaica,13,Comunidad de Madrid,7,2019
1243,9774.529,0.2880862858676051,Solar fotovoltaica,13,Comunidad de Madrid,8,2019
1244,8009.285,0.2392077615721373,Solar fotovoltaica,13,Comunidad de Madrid,9,2019
1245,6472.266,0.2039335694164396,Solar fotovoltaica,13,Comunidad de Madrid,10,2019
1246,3916.796,0.1201165089619648,Solar fotovoltaica,13,Comunidad de Madrid,11,2019
1247,3434.892,0.0818907004428387,Solar fotovoltaica,13,Comunidad de Madrid,12,2019
1248,13467.019,0.4020995016460393,Otras renovables,13,Comunidad de Madrid,1,2019
1249,13264.394,0.3862896412362893,Otras renovables,13,Comunidad de Madrid,2,2019
1250,14549.112,0.3850124072197434,Otras renovables,13,Comunidad de Madrid,3,2019
1251,12888.082,0.3443339879502573,Otras renovables,13,Comunidad de Madrid,4,2019
1252,13359.963,0.3408720265403286,Otras renovables,13,Comunidad de Madrid,5,2019
1253,14537.617,0.3538151492266509,Otras renovables,13,Comunidad de Madrid,6,2019
1254,12972.72,0.3458275760805099,Otras renovables,13,Comunidad de Madrid,7,2019
1255,12817.951,0.3777855583653139,Otras renovables,13,Comunidad de Madrid,8,2019
1256,12928.104,0.3861147180068875,Otras renovables,13,Comunidad de Madrid,9,2019
1257,13460.339,0.4241196171210067,Otras renovables,13,Comunidad de Madrid,10,2019
1258,13674.454,0.4193549208181829,Otras renovables,13,Comunidad de Madrid,11,2019
1259,14651.851,0.3493123921142521,Otras renovables,13,Comunidad de Madrid,12,2019
1260,7623.0325,0.2276092110125901,Residuos renovables,13,Comunidad de Madrid,1,2019
1261,7156.996,0.2084281737386237,Residuos renovables,13,Comunidad de Madrid,2,2019
1262,6290.7765,0.1664724969844477,Residuos renovables,13,Comunidad de Madrid,3,2019
1263,7359.627,0.1966289254472766,Residuos renovables,13,Comunidad de Madrid,4,2019
1264,6292.811,0.1605575732661289,Residuos renovables,13,Comunidad de Madrid,5,2019
1265,6373.761,0.1551239931104257,Residuos renovables,13,Comunidad de Madrid,6,2019
1266,6502.889,0.1733544191496163,Residuos renovables,13,Comunidad de Madrid,7,2019
1267,5030.9495,0.1482779943506725,Residuos renovables,13,Comunidad de Madrid,8,2019
1268,7633.6745,0.2279896632115481,Residuos renovables,13,Comunidad de Madrid,9,2019
1269,7535.193,0.2374251621814941,Residuos renovables,13,Comunidad de Madrid,10,2019
1270,7381.181,0.2263589152297909,Residuos renovables,13,Comunidad de Madrid,11,2019
1271,8122.877,0.1936561869022446,Residuos renovables,13,Comunidad de Madrid,12,2019
1272,12505.179,0.3146005140732783,Hidráulica,13,Comunidad de Madrid,1,2020
1273,8883.309,0.2404264160465666,Hidráulica,13,Comunidad de Madrid,2,2020
1274,7810.953,0.2063674967255376,Hidráulica,13,Comunidad de Madrid,3,2020
1275,12028.71,0.3034601573747149,Hidráulica,13,Comunidad de Madrid,4,2020
1276,10583.927,0.2594017801741508,Hidráulica,13,Comunidad de Madrid,5,2020
1277,12005.759,0.2789203243546531,Hidráulica,13,Comunidad de Madrid,6,2020
1278,12281.391,0.281878962649128,Hidráulica,13,Comunidad de Madrid,7,2020
1279,9978.374,0.2539057991356228,Hidráulica,13,Comunidad de Madrid,8,2020
1280,7401.98,0.2072796083877788,Hidráulica,13,Comunidad de Madrid,9,2020
1281,4474.834,0.136732777863954,Hidráulica,13,Comunidad de Madrid,10,2020
1282,8052.323,0.2461497428821153,Hidráulica,13,Comunidad de Madrid,11,2020
1283,18567.381,0.4165173057179673,Hidráulica,13,Comunidad de Madrid,12,2020
1284,3726.171,0.0937415859561019,Solar fotovoltaica,13,Comunidad de Madrid,1,2020
1285,5207.19,0.1409323968549919,Solar fotovoltaica,13,Comunidad de Madrid,2,2020
1286,6451.948,0.1704622160398787,Solar fotovoltaica,13,Comunidad de Madrid,3,2020
1287,7228.153,0.1823517606550094,Solar fotovoltaica,13,Comunidad de Madrid,4,2020
1288,9324.62,0.2285373876300819,Solar fotovoltaica,13,Comunidad de Madrid,5,2020
1289,9810.314,0.2279152832320717,Solar fotovoltaica,13,Comunidad de Madrid,6,2020
1290,9998.465,0.2294819000782252,Solar fotovoltaica,13,Comunidad de Madrid,7,2020
1291,9429.589,0.2399416308273751,Solar fotovoltaica,13,Comunidad de Madrid,8,2020
1292,7745.752,0.2169063468462296,Solar fotovoltaica,13,Comunidad de Madrid,9,2020
1293,6298.515,0.1924570726797424,Solar fotovoltaica,13,Comunidad de Madrid,10,2020
1294,3514.309,0.1074281616321531,Solar fotovoltaica,13,Comunidad de Madrid,11,2020
1295,3401.125,0.0762965666191705,Solar fotovoltaica,13,Comunidad de Madrid,12,2020
1296,15361.26,0.386452708338944,Otras renovables,13,Comunidad de Madrid,1,2020
1297,15455.464,0.4183015380706371,Otras renovables,13,Comunidad de Madrid,2,2020
1298,16061.73,0.4243552628189505,Otras renovables,13,Comunidad de Madrid,3,2020
1299,14055.227,0.3545851049162664,Otras renovables,13,Comunidad de Madrid,4,2020
1300,14797.097,0.3626624884326571,Otras renovables,13,Comunidad de Madrid,5,2020
1301,15521.964,0.3606095402632393,Otras renovables,13,Comunidad de Madrid,6,2020
1302,14499.984,0.3327994726614399,Otras renovables,13,Comunidad de Madrid,7,2020
1303,14024.34,0.3568578663266862,Otras renovables,13,Comunidad de Madrid,8,2020
1304,13839.095,0.3875398463710072,Otras renovables,13,Comunidad de Madrid,9,2020
1305,14226.017,0.434689381181477,Otras renovables,13,Comunidad de Madrid,10,2020
1306,13750.782,0.4203447196204151,Otras renovables,13,Comunidad de Madrid,11,2020
1307,15735.508,0.3529906235167749,Otras renovables,13,Comunidad de Madrid,12,2020
1308,8156.7815,0.2052051916316757,Residuos renovables,13,Comunidad de Madrid,1,2020
1309,7402.1775,0.2003396490278042,Residuos renovables,13,Comunidad de Madrid,2,2020
1310,7525.094,0.1988150244156331,Residuos renovables,13,Comunidad de Madrid,3,2020
1311,6326.425,0.1596029770540092,Residuos renovables,13,Comunidad de Madrid,4,2020
1312,6095.645,0.14939834376311,Residuos renovables,13,Comunidad de Madrid,5,2020
1313,5705.6495,0.132554852150036,Residuos renovables,13,Comunidad de Madrid,6,2020
1314,6789.8925,0.1558396646112068,Residuos renovables,13,Comunidad de Madrid,7,2020
1315,5867.209,0.1492947037103157,Residuos renovables,13,Comunidad de Madrid,8,2020
1316,6723.2945,0.1882741983949845,Residuos renovables,13,Comunidad de Madrid,9,2020
1317,7727.4905,0.2361207682748265,Residuos renovables,13,Comunidad de Madrid,10,2020
1318,7395.6935,0.2260773758653163,Residuos renovables,13,Comunidad de Madrid,11,2020
1319,6873.68,0.154195504146087,Residuos renovables,13,Comunidad de Madrid,12,2020
1320,26490.113,0.561891954471207,Hidráulica,13,Comunidad de Madrid,1,2021
1321,38930.522,0.6009983849523507,Hidráulica,13,Comunidad de Madrid,2,2021
1322,24195.068,0.4487302051210572,Hidráulica,13,Comunidad de Madrid,3,2021
1323,13088.903,0.3148670540449404,Hidráulica,13,Comunidad de Madrid,4,2021
1324,8455.222,0.2153273715236048,Hidráulica,13,Comunidad de Madrid,5,2021
1325,10519.844,0.2562573766436158,Hidráulica,13,Comunidad de Madrid,6,2021
1326,11175.877,0.266857574448555,Hidráulica,13,Comunidad de Madrid,7,2021
1327,11293.412,0.3049757340069145,Hidráulica,13,Comunidad de Madrid,8,2021
1328,6847.758,0.2007426950697326,Hidráulica,13,Comunidad de Madrid,9,2021
1329,4728.201,0.138311248157976,Hidráulica,13,Comunidad de Madrid,10,2021
1330,3614.52,0.1197518194133339,Hidráulica,13,Comunidad de Madrid,11,2021
1331,4046.756,0.1330007227399906,Hidráulica,13,Comunidad de Madrid,12,2021
1332,2725.131,0.0578037996206386,Solar fotovoltaica,13,Comunidad de Madrid,1,2021
1333,4573.041,0.0705973132166294,Solar fotovoltaica,13,Comunidad de Madrid,2,2021
1334,7409.164,0.1374129505027864,Solar fotovoltaica,13,Comunidad de Madrid,3,2021
1335,6904.51,0.1660951053975899,Solar fotovoltaica,13,Comunidad de Madrid,4,2021
1336,9294.889,0.2367109955213082,Solar fotovoltaica,13,Comunidad de Madrid,5,2021
1337,9123.747,0.2222492530668762,Solar fotovoltaica,13,Comunidad de Madrid,6,2021
1338,10106.43,0.2413213205669774,Solar fotovoltaica,13,Comunidad de Madrid,7,2021
1339,9325.536,0.2518337404681513,Solar fotovoltaica,13,Comunidad de Madrid,8,2021
1340,7117.108,0.2086387166459963,Solar fotovoltaica,13,Comunidad de Madrid,9,2021
1341,6518.099,0.1906700684482863,Solar fotovoltaica,13,Comunidad de Madrid,10,2021
1342,4832.764,0.1601131773500386,Solar fotovoltaica,13,Comunidad de Madrid,11,2021
1343,3622.212,0.1190476554349871,Solar fotovoltaica,13,Comunidad de Madrid,12,2021
1344,12840.69,0.2723688041972068,Otras renovables,13,Comunidad de Madrid,1,2021
1345,14136.785,0.2182396874467446,Otras renovables,13,Comunidad de Madrid,2,2021
1346,15947.701,0.2957716482110853,Otras renovables,13,Comunidad de Madrid,3,2021
1347,14197.974,0.3415469002090289,Otras renovables,13,Comunidad de Madrid,4,2021
